ID,Book-Rating
TEST_135831,1
TEST_135832,2
TEST_135833,1
TEST_135834,1
TEST_135835,1
TEST_135836,2
TEST_135837,1
TEST_135838,1
TEST_135839,2
TEST_135840,2
TEST_135841,1
TEST_135842,2
TEST_135843,1
TEST_135844,2
TEST_135845,1
TEST_135846,1
TEST_135847,1
TEST_135848,2
TEST_135849,1
TEST_135850,2
TEST_135851,1
TEST_135852,2
TEST_135853,1
TEST_135854,2
TEST_135855,2
TEST_135856,2
TEST_135857,2
TEST_135858,2
TEST_135859,1
TEST_135860,2
TEST_135861,1
TEST_135862,2
TEST_135863,1
TEST_135864,1
TEST_135865,1
TEST_135866,1
TEST_135867,1
TEST_135868,2
TEST_135869,1
TEST_135870,2
TEST_135871,2
TEST_135872,1
TEST_135873,1
TEST_135874,1
TEST_135875,2
TEST_135876,1
TEST_135877,1
TEST_135878,2
TEST_135879,2
TEST_135880,1
TEST_135881,1
TEST_135882,1
TEST_135883,1
TEST_135884,1
TEST_135885,1
TEST_135886,1
TEST_135887,1
TEST_135888,2
TEST_135889,2
TEST_135890,1
TEST_135891,2
TEST_135892,2
TEST_135893,2
TEST_135894,2
TEST_135895,2
TEST_135896,3
TEST_135897,4
TEST_135898,3
TEST_135899,3
TEST_135900,3
TEST_135901,3
TEST_135902,3
TEST_135903,3
TEST_135904,3
TEST_135905,3
TEST_135906,3
TEST_135907,3
TEST_135908,3
TEST_135909,3
TEST_135910,3
TEST_135911,3
TEST_135912,3
TEST_135913,3
TEST_135914,3
TEST_135915,3
TEST_135916,3
TEST_135917,3
TEST_135918,3
TEST_135919,3
TEST_135920,3
TEST_135921,4
TEST_135922,4
TEST_135923,4
TEST_135924,5
TEST_135925,5
TEST_135926,4
TEST_135927,4
TEST_135928,4
TEST_135929,4
TEST_135930,4
TEST_135931,4
TEST_135932,4
TEST_135933,4
TEST_135934,4
TEST_135935,4
TEST_135936,4
TEST_135937,4
TEST_135938,3
TEST_135939,4
TEST_135940,3
TEST_135941,3
TEST_135942,4
TEST_135943,4
TEST_135944,4
TEST_135945,4
TEST_135946,4
TEST_135947,4
TEST_135948,4
TEST_135949,4
TEST_135950,4
TEST_135951,4
TEST_135952,4
TEST_135953,4
TEST_135954,4
TEST_135955,4
TEST_135956,4
TEST_135957,4
TEST_135958,4
TEST_135959,4
TEST_135960,4
TEST_135961,4
TEST_135962,4
TEST_135963,5
TEST_135964,5
TEST_135965,4
TEST_135966,4
TEST_135967,4
TEST_135968,4
TEST_135969,2
TEST_135970,2
TEST_135971,2
TEST_135972,2
TEST_135973,2
TEST_135974,3
TEST_135975,5
TEST_135976,5
TEST_135977,5
TEST_135978,5
TEST_135979,5
TEST_135980,5
TEST_135981,4
TEST_135982,1
TEST_135983,1
TEST_135984,1
TEST_135985,1
TEST_135986,1
TEST_135987,1
TEST_135988,1
TEST_135989,1
TEST_135990,1
TEST_135991,1
TEST_135992,1
TEST_135993,1
TEST_135994,1
TEST_135995,1
TEST_135996,1
TEST_135997,2
TEST_135998,1
TEST_135999,1
TEST_136000,1
TEST_136001,1
TEST_136002,1
TEST_136003,1
TEST_136004,1
TEST_136005,1
TEST_136006,1
TEST_136007,1
TEST_136008,1
TEST_136009,1
TEST_136010,1
TEST_136011,1
TEST_136012,1
TEST_136013,1
TEST_136014,1
TEST_136015,1
TEST_136016,1
TEST_136017,1
TEST_136018,1
TEST_136019,1
TEST_136020,1
TEST_136021,1
TEST_136022,1
TEST_136023,1
TEST_136024,1
TEST_136025,1
TEST_136026,1
TEST_136027,1
TEST_136028,1
TEST_136029,1
TEST_136030,1
TEST_136031,1
TEST_136032,1
TEST_136033,1
TEST_136034,1
TEST_136035,1
TEST_136036,1
TEST_136037,1
TEST_136038,1
TEST_136039,1
TEST_136040,1
TEST_136041,1
TEST_136042,1
TEST_136043,1
TEST_136044,1
TEST_136045,1
TEST_136046,1
TEST_136047,1
TEST_136048,1
TEST_136049,1
TEST_136050,1
TEST_136051,1
TEST_136052,1
TEST_136053,1
TEST_136054,1
TEST_136055,1
TEST_136056,1
TEST_136057,1
TEST_136058,2
TEST_136059,1
TEST_136060,1
TEST_136061,1
TEST_136062,1
TEST_136063,1
TEST_136064,1
TEST_136065,1
TEST_136066,1
TEST_136067,1
TEST_136068,1
TEST_136069,1
TEST_136070,1
TEST_136071,1
TEST_136072,1
TEST_136073,1
TEST_136074,1
TEST_136075,1
TEST_136076,1
TEST_136077,1
TEST_136078,1
TEST_136079,1
TEST_136080,1
TEST_136081,1
TEST_136082,1
TEST_136083,1
TEST_136084,1
TEST_136085,1
TEST_136086,1
TEST_136087,1
TEST_136088,1
TEST_136089,1
TEST_136090,1
TEST_136091,1
TEST_136092,1
TEST_136093,1
TEST_136094,1
TEST_136095,1
TEST_136096,1
TEST_136097,1
TEST_136098,1
TEST_136099,1
TEST_136100,1
TEST_136101,2
TEST_136102,1
TEST_136103,1
TEST_136104,1
TEST_136105,1
TEST_136106,1
TEST_136107,1
TEST_136108,1
TEST_136109,1
TEST_136110,1
TEST_136111,1
TEST_136112,1
TEST_136113,1
TEST_136114,1
TEST_136115,1
TEST_136116,4
TEST_136117,4
TEST_136118,4
TEST_136119,4
TEST_136120,3
TEST_136121,4
TEST_136122,3
TEST_136123,3
TEST_136124,3
TEST_136125,4
TEST_136126,4
TEST_136127,4
TEST_136128,3
TEST_136129,4
TEST_136130,3
TEST_136131,3
TEST_136132,4
TEST_136133,3
TEST_136134,4
TEST_136135,4
TEST_136136,4
TEST_136137,4
TEST_136138,3
TEST_136139,4
TEST_136140,4
TEST_136141,3
TEST_136142,3
TEST_136143,4
TEST_136144,3
TEST_136145,4
TEST_136146,3
TEST_136147,3
TEST_136148,4
TEST_136149,3
TEST_136150,4
TEST_136151,4
TEST_136152,3
TEST_136153,4
TEST_136154,3
TEST_136155,4
TEST_136156,3
TEST_136157,4
TEST_136158,3
TEST_136159,3
TEST_136160,3
TEST_136161,4
TEST_136162,3
TEST_136163,4
TEST_136164,4
TEST_136165,4
TEST_136166,4
TEST_136167,3
TEST_136168,4
TEST_136169,4
TEST_136170,3
TEST_136171,4
TEST_136172,4
TEST_136173,3
TEST_136174,3
TEST_136175,4
TEST_136176,4
TEST_136177,3
TEST_136178,4
TEST_136179,3
TEST_136180,4
TEST_136181,3
TEST_136182,4
TEST_136183,4
TEST_136184,3
TEST_136185,4
TEST_136186,4
TEST_136187,3
TEST_136188,4
TEST_136189,3
TEST_136190,4
TEST_136191,3
TEST_136192,4
TEST_136193,4
TEST_136194,3
TEST_136195,3
TEST_136196,4
TEST_136197,4
TEST_136198,3
TEST_136199,3
TEST_136200,4
TEST_136201,3
TEST_136202,4
TEST_136203,4
TEST_136204,2
TEST_136205,2
TEST_136206,2
TEST_136207,2
TEST_136208,2
TEST_136209,2
TEST_136210,2
TEST_136211,2
TEST_136212,3
TEST_136213,4
TEST_136214,4
TEST_136215,4
TEST_136216,2
TEST_136217,2
TEST_136218,4
TEST_136219,3
TEST_136220,3
TEST_136221,3
TEST_136222,3
TEST_136223,3
TEST_136224,3
TEST_136225,3
TEST_136226,3
TEST_136227,3
TEST_136228,3
TEST_136229,3
TEST_136230,3
TEST_136231,3
TEST_136232,3
TEST_136233,3
TEST_136234,3
TEST_136235,3
TEST_136236,3
TEST_136237,3
TEST_136238,3
TEST_136239,3
TEST_136240,3
TEST_136241,3
TEST_136242,3
TEST_136243,3
TEST_136244,3
TEST_136245,3
TEST_136246,3
TEST_136247,3
TEST_136248,3
TEST_136249,3
TEST_136250,3
TEST_136251,3
TEST_136252,3
TEST_136253,3
TEST_136254,3
TEST_136255,3
TEST_136256,3
TEST_136257,3
TEST_136258,3
TEST_136259,3
TEST_136260,3
TEST_136261,3
TEST_136262,3
TEST_136263,3
TEST_136264,3
TEST_136265,3
TEST_136266,4
TEST_136267,3
TEST_136268,3
TEST_136269,3
TEST_136270,3
TEST_136271,3
TEST_136272,3
TEST_136273,3
TEST_136274,3
TEST_136275,3
TEST_136276,3
TEST_136277,3
TEST_136278,3
TEST_136279,3
TEST_136280,3
TEST_136281,4
TEST_136282,3
TEST_136283,3
TEST_136284,3
TEST_136285,3
TEST_136286,3
TEST_136287,3
TEST_136288,3
TEST_136289,3
TEST_136290,3
TEST_136291,3
TEST_136292,3
TEST_136293,3
TEST_136294,3
TEST_136295,3
TEST_136296,3
TEST_136297,3
TEST_136298,3
TEST_136299,3
TEST_136300,4
TEST_136301,3
TEST_136302,3
TEST_136303,3
TEST_136304,4
TEST_136305,3
TEST_136306,3
TEST_136307,3
TEST_136308,3
TEST_136309,3
TEST_136310,3
TEST_136311,4
TEST_136312,3
TEST_136313,3
TEST_136314,3
TEST_136315,3
TEST_136316,3
TEST_136317,3
TEST_136318,3
TEST_136319,3
TEST_136320,3
TEST_136321,3
TEST_136322,3
TEST_136323,3
TEST_136324,3
TEST_136325,3
TEST_136326,3
TEST_136327,3
TEST_136328,3
TEST_136329,3
TEST_136330,3
TEST_136331,4
TEST_136332,4
TEST_136333,4
TEST_136334,4
TEST_136335,4
TEST_136336,4
TEST_136337,3
TEST_136338,3
TEST_136339,3
TEST_136340,4
TEST_136341,4
TEST_136342,4
TEST_136343,4
TEST_136344,4
TEST_136345,4
TEST_136346,4
TEST_136347,4
TEST_136348,4
TEST_136349,4
TEST_136350,4
TEST_136351,4
TEST_136352,3
TEST_136353,3
TEST_136354,3
TEST_136355,3
TEST_136356,3
TEST_136357,3
TEST_136358,3
TEST_136359,6
TEST_136360,6
TEST_136361,6
TEST_136362,6
TEST_136363,6
TEST_136364,6
TEST_136365,6
TEST_136366,7
TEST_136367,6
TEST_136368,6
TEST_136369,6
TEST_136370,6
TEST_136371,6
TEST_136372,6
TEST_136373,6
TEST_136374,6
TEST_136375,6
TEST_136376,6
TEST_136377,7
TEST_136378,6
TEST_136379,6
TEST_136380,7
TEST_136381,6
TEST_136382,6
TEST_136383,6
TEST_136384,6
TEST_136385,6
TEST_136386,6
TEST_136387,6
TEST_136388,7
TEST_136389,4
TEST_136390,3
TEST_136391,3
TEST_136392,3
TEST_136393,3
TEST_136394,3
TEST_136395,3
TEST_136396,3
TEST_136397,4
TEST_136398,4
TEST_136399,4
TEST_136400,4
TEST_136401,5
TEST_136402,5
TEST_136403,4
TEST_136404,3
TEST_136405,3
TEST_136406,3
TEST_136407,3
TEST_136408,3
TEST_136409,3
TEST_136410,3
TEST_136411,3
TEST_136412,3
TEST_136413,3
TEST_136414,3
TEST_136415,3
TEST_136416,3
TEST_136417,4
TEST_136418,4
TEST_136419,4
TEST_136420,4
TEST_136421,4
TEST_136422,4
TEST_136423,4
TEST_136424,4
TEST_136425,4
TEST_136426,4
TEST_136427,4
TEST_136428,4
TEST_136429,5
TEST_136430,3
TEST_136431,3
TEST_136432,3
TEST_136433,6
TEST_136434,6
TEST_136435,6
TEST_136436,6
TEST_136437,6
TEST_136438,6
TEST_136439,6
TEST_136440,6
TEST_136441,6
TEST_136442,6
TEST_136443,6
TEST_136444,6
TEST_136445,6
TEST_136446,6
TEST_136447,6
TEST_136448,6
TEST_136449,6
TEST_136450,6
TEST_136451,6
TEST_136452,6
TEST_136453,6
TEST_136454,6
TEST_136455,6
TEST_136456,6
TEST_136457,6
TEST_136458,6
TEST_136459,6
TEST_136460,6
TEST_136461,6
TEST_136462,6
TEST_136463,6
TEST_136464,6
TEST_136465,7
TEST_136466,6
TEST_136467,6
TEST_136468,6
TEST_136469,6
TEST_136470,6
TEST_136471,6
TEST_136472,6
TEST_136473,6
TEST_136474,6
TEST_136475,6
TEST_136476,6
TEST_136477,6
TEST_136478,6
TEST_136479,6
TEST_136480,6
TEST_136481,6
TEST_136482,6
TEST_136483,6
TEST_136484,6
TEST_136485,4
TEST_136486,5
TEST_136487,4
TEST_136488,2
TEST_136489,3
TEST_136490,3
TEST_136491,2
TEST_136492,2
TEST_136493,2
TEST_136494,2
TEST_136495,3
TEST_136496,4
TEST_136497,4
TEST_136498,4
TEST_136499,3
TEST_136500,3
TEST_136501,3
TEST_136502,3
TEST_136503,3
TEST_136504,4
TEST_136505,3
TEST_136506,3
TEST_136507,3
TEST_136508,3
TEST_136509,3
TEST_136510,5
TEST_136511,5
TEST_136512,3
TEST_136513,3
TEST_136514,3
TEST_136515,3
TEST_136516,3
TEST_136517,4
TEST_136518,3
TEST_136519,3
TEST_136520,3
TEST_136521,3
TEST_136522,3
TEST_136523,3
TEST_136524,3
TEST_136525,3
TEST_136526,3
TEST_136527,3
TEST_136528,3
TEST_136529,3
TEST_136530,3
TEST_136531,3
TEST_136532,3
TEST_136533,3
TEST_136534,3
TEST_136535,3
TEST_136536,3
TEST_136537,4
TEST_136538,3
TEST_136539,3
TEST_136540,4
TEST_136541,3
TEST_136542,3
TEST_136543,3
TEST_136544,3
TEST_136545,3
TEST_136546,3
TEST_136547,3
TEST_136548,3
TEST_136549,3
TEST_136550,3
TEST_136551,4
TEST_136552,3
TEST_136553,3
TEST_136554,3
TEST_136555,3
TEST_136556,3
TEST_136557,3
TEST_136558,3
TEST_136559,3
TEST_136560,3
TEST_136561,3
TEST_136562,3
TEST_136563,3
TEST_136564,3
TEST_136565,3
TEST_136566,3
TEST_136567,3
TEST_136568,3
TEST_136569,3
TEST_136570,3
TEST_136571,3
TEST_136572,3
TEST_136573,3
TEST_136574,3
TEST_136575,3
TEST_136576,3
TEST_136577,3
TEST_136578,3
TEST_136579,3
TEST_136580,5
TEST_136581,3
TEST_136582,3
TEST_136583,3
TEST_136584,3
TEST_136585,3
TEST_136586,3
TEST_136587,3
TEST_136588,3
TEST_136589,4
TEST_136590,4
TEST_136591,4
TEST_136592,4
TEST_136593,4
TEST_136594,4
TEST_136595,4
TEST_136596,4
TEST_136597,3
TEST_136598,3
TEST_136599,3
TEST_136600,3
TEST_136601,4
TEST_136602,4
TEST_136603,4
TEST_136604,5
TEST_136605,4
TEST_136606,5
TEST_136607,2
TEST_136608,2
TEST_136609,2
TEST_136610,2
TEST_136611,4
TEST_136612,4
TEST_136613,4
TEST_136614,4
TEST_136615,4
TEST_136616,6
TEST_136617,6
TEST_136618,6
TEST_136619,2
TEST_136620,2
TEST_136621,2
TEST_136622,2
TEST_136623,2
TEST_136624,2
TEST_136625,2
TEST_136626,4
TEST_136627,3
TEST_136628,3
TEST_136629,3
TEST_136630,5
TEST_136631,3
TEST_136632,3
TEST_136633,4
TEST_136634,3
TEST_136635,3
TEST_136636,4
TEST_136637,4
TEST_136638,4
TEST_136639,3
TEST_136640,4
TEST_136641,3
TEST_136642,3
TEST_136643,4
TEST_136644,3
TEST_136645,3
TEST_136646,4
TEST_136647,4
TEST_136648,3
TEST_136649,3
TEST_136650,4
TEST_136651,4
TEST_136652,3
TEST_136653,3
TEST_136654,4
TEST_136655,3
TEST_136656,3
TEST_136657,4
TEST_136658,4
TEST_136659,3
TEST_136660,3
TEST_136661,3
TEST_136662,4
TEST_136663,4
TEST_136664,3
TEST_136665,3
TEST_136666,3
TEST_136667,3
TEST_136668,3
TEST_136669,4
TEST_136670,3
TEST_136671,3
TEST_136672,4
TEST_136673,3
TEST_136674,4
TEST_136675,3
TEST_136676,4
TEST_136677,3
TEST_136678,3
TEST_136679,4
TEST_136680,4
TEST_136681,4
TEST_136682,4
TEST_136683,4
TEST_136684,4
TEST_136685,4
TEST_136686,5
TEST_136687,4
TEST_136688,4
TEST_136689,4
TEST_136690,4
TEST_136691,3
TEST_136692,2
TEST_136693,2
TEST_136694,2
TEST_136695,2
TEST_136696,2
TEST_136697,2
TEST_136698,2
TEST_136699,2
TEST_136700,3
TEST_136701,2
TEST_136702,2
TEST_136703,3
TEST_136704,2
TEST_136705,2
TEST_136706,2
TEST_136707,3
TEST_136708,2
TEST_136709,2
TEST_136710,2
TEST_136711,2
TEST_136712,2
TEST_136713,2
TEST_136714,2
TEST_136715,4
TEST_136716,4
TEST_136717,4
TEST_136718,4
TEST_136719,4
TEST_136720,3
TEST_136721,4
TEST_136722,4
TEST_136723,4
TEST_136724,1
TEST_136725,2
TEST_136726,1
TEST_136727,1
TEST_136728,1
TEST_136729,1
TEST_136730,1
TEST_136731,1
TEST_136732,1
TEST_136733,1
TEST_136734,1
TEST_136735,1
TEST_136736,3
TEST_136737,3
TEST_136738,3
TEST_136739,4
TEST_136740,4
TEST_136741,3
TEST_136742,4
TEST_136743,4
TEST_136744,4
TEST_136745,4
TEST_136746,3
TEST_136747,4
TEST_136748,4
TEST_136749,4
TEST_136750,4
TEST_136751,4
TEST_136752,3
TEST_136753,3
TEST_136754,4
TEST_136755,4
TEST_136756,4
TEST_136757,3
TEST_136758,3
TEST_136759,4
TEST_136760,5
TEST_136761,4
TEST_136762,3
TEST_136763,3
TEST_136764,3
TEST_136765,3
TEST_136766,3
TEST_136767,3
TEST_136768,3
TEST_136769,1
TEST_136770,1
TEST_136771,1
TEST_136772,1
TEST_136773,1
TEST_136774,1
TEST_136775,1
TEST_136776,1
TEST_136777,1
TEST_136778,1
TEST_136779,1
TEST_136780,1
TEST_136781,1
TEST_136782,4
TEST_136783,2
TEST_136784,4
TEST_136785,4
TEST_136786,4
TEST_136787,4
TEST_136788,4
TEST_136789,4
TEST_136790,4
TEST_136791,4
TEST_136792,4
TEST_136793,5
TEST_136794,4
TEST_136795,4
TEST_136796,4
TEST_136797,5
TEST_136798,5
TEST_136799,4
TEST_136800,4
TEST_136801,4
TEST_136802,4
TEST_136803,4
TEST_136804,4
TEST_136805,3
TEST_136806,4
TEST_136807,4
TEST_136808,4
TEST_136809,4
TEST_136810,4
TEST_136811,5
TEST_136812,6
TEST_136813,6
TEST_136814,6
TEST_136815,6
TEST_136816,6
TEST_136817,5
TEST_136818,6
TEST_136819,3
TEST_136820,3
TEST_136821,3
TEST_136822,2
TEST_136823,3
TEST_136824,3
TEST_136825,3
TEST_136826,3
TEST_136827,4
TEST_136828,4
TEST_136829,4
TEST_136830,3
TEST_136831,3
TEST_136832,3
TEST_136833,3
TEST_136834,3
TEST_136835,3
TEST_136836,3
TEST_136837,5
TEST_136838,5
TEST_136839,4
TEST_136840,4
TEST_136841,4
TEST_136842,4
TEST_136843,4
TEST_136844,4
TEST_136845,4
TEST_136846,4
TEST_136847,4
TEST_136848,4
TEST_136849,4
TEST_136850,4
TEST_136851,4
TEST_136852,4
TEST_136853,4
TEST_136854,4
TEST_136855,5
TEST_136856,6
TEST_136857,5
TEST_136858,6
TEST_136859,6
TEST_136860,6
TEST_136861,6
TEST_136862,6
TEST_136863,4
TEST_136864,4
TEST_136865,4
TEST_136866,4
TEST_136867,4
TEST_136868,4
TEST_136869,4
TEST_136870,6
TEST_136871,6
TEST_136872,6
TEST_136873,6
TEST_136874,4
TEST_136875,4
TEST_136876,4
TEST_136877,3
TEST_136878,3
TEST_136879,3
TEST_136880,4
TEST_136881,3
TEST_136882,3
TEST_136883,3
TEST_136884,3
TEST_136885,3
TEST_136886,3
TEST_136887,3
TEST_136888,3
TEST_136889,3
TEST_136890,3
TEST_136891,3
TEST_136892,3
TEST_136893,3
TEST_136894,3
TEST_136895,3
TEST_136896,3
TEST_136897,3
TEST_136898,3
TEST_136899,3
TEST_136900,3
TEST_136901,3
TEST_136902,3
TEST_136903,3
TEST_136904,2
TEST_136905,2
TEST_136906,2
TEST_136907,2
TEST_136908,2
TEST_136909,2
TEST_136910,2
TEST_136911,2
TEST_136912,2
TEST_136913,2
TEST_136914,2
TEST_136915,2
TEST_136916,1
TEST_136917,2
TEST_136918,1
TEST_136919,2
TEST_136920,2
TEST_136921,2
TEST_136922,2
TEST_136923,2
TEST_136924,2
TEST_136925,2
TEST_136926,2
TEST_136927,2
TEST_136928,2
TEST_136929,2
TEST_136930,2
TEST_136931,1
TEST_136932,2
TEST_136933,2
TEST_136934,1
TEST_136935,2
TEST_136936,2
TEST_136937,3
TEST_136938,2
TEST_136939,2
TEST_136940,2
TEST_136941,2
TEST_136942,2
TEST_136943,2
TEST_136944,2
TEST_136945,2
TEST_136946,2
TEST_136947,2
TEST_136948,2
TEST_136949,2
TEST_136950,2
TEST_136951,2
TEST_136952,2
TEST_136953,2
TEST_136954,1
TEST_136955,2
TEST_136956,2
TEST_136957,2
TEST_136958,2
TEST_136959,2
TEST_136960,2
TEST_136961,2
TEST_136962,2
TEST_136963,2
TEST_136964,2
TEST_136965,2
TEST_136966,2
TEST_136967,2
TEST_136968,2
TEST_136969,1
TEST_136970,2
TEST_136971,2
TEST_136972,2
TEST_136973,2
TEST_136974,2
TEST_136975,2
TEST_136976,2
TEST_136977,2
TEST_136978,2
TEST_136979,2
TEST_136980,2
TEST_136981,2
TEST_136982,2
TEST_136983,1
TEST_136984,3
TEST_136985,2
TEST_136986,2
TEST_136987,2
TEST_136988,2
TEST_136989,2
TEST_136990,2
TEST_136991,2
TEST_136992,2
TEST_136993,2
TEST_136994,2
TEST_136995,2
TEST_136996,2
TEST_136997,2
TEST_136998,2
TEST_136999,2
TEST_137000,2
TEST_137001,2
TEST_137002,2
TEST_137003,2
TEST_137004,2
TEST_137005,2
TEST_137006,2
TEST_137007,2
TEST_137008,2
TEST_137009,2
TEST_137010,2
TEST_137011,2
TEST_137012,2
TEST_137013,2
TEST_137014,3
TEST_137015,2
TEST_137016,2
TEST_137017,2
TEST_137018,3
TEST_137019,3
TEST_137020,3
TEST_137021,3
TEST_137022,4
TEST_137023,2
TEST_137024,4
TEST_137025,4
TEST_137026,4
TEST_137027,4
TEST_137028,4
TEST_137029,4
TEST_137030,4
TEST_137031,4
TEST_137032,4
TEST_137033,4
TEST_137034,4
TEST_137035,4
TEST_137036,4
TEST_137037,1
TEST_137038,1
TEST_137039,1
TEST_137040,1
TEST_137041,1
TEST_137042,1
TEST_137043,4
TEST_137044,4
TEST_137045,4
TEST_137046,4
TEST_137047,4
TEST_137048,4
TEST_137049,4
TEST_137050,3
TEST_137051,2
TEST_137052,3
TEST_137053,3
TEST_137054,3
TEST_137055,2
TEST_137056,4
TEST_137057,4
TEST_137058,4
TEST_137059,4
TEST_137060,4
TEST_137061,4
TEST_137062,4
TEST_137063,4
TEST_137064,4
TEST_137065,4
TEST_137066,4
TEST_137067,4
TEST_137068,4
TEST_137069,4
TEST_137070,4
TEST_137071,4
TEST_137072,4
TEST_137073,2
TEST_137074,2
TEST_137075,2
TEST_137076,2
TEST_137077,4
TEST_137078,4
TEST_137079,4
TEST_137080,4
TEST_137081,4
TEST_137082,5
TEST_137083,5
TEST_137084,5
TEST_137085,3
TEST_137086,3
TEST_137087,3
TEST_137088,3
TEST_137089,3
TEST_137090,3
TEST_137091,3
TEST_137092,3
TEST_137093,4
TEST_137094,5
TEST_137095,6
TEST_137096,5
TEST_137097,5
TEST_137098,5
TEST_137099,5
TEST_137100,5
TEST_137101,5
TEST_137102,5
TEST_137103,5
TEST_137104,5
TEST_137105,5
TEST_137106,1
TEST_137107,1
TEST_137108,1
TEST_137109,4
TEST_137110,4
TEST_137111,4
TEST_137112,2
TEST_137113,2
TEST_137114,2
TEST_137115,2
TEST_137116,2
TEST_137117,2
TEST_137118,2
TEST_137119,2
TEST_137120,2
TEST_137121,2
TEST_137122,2
TEST_137123,2
TEST_137124,2
TEST_137125,2
TEST_137126,2
TEST_137127,2
TEST_137128,2
TEST_137129,2
TEST_137130,2
TEST_137131,2
TEST_137132,2
TEST_137133,3
TEST_137134,4
TEST_137135,4
TEST_137136,4
TEST_137137,4
TEST_137138,4
TEST_137139,4
TEST_137140,4
TEST_137141,4
TEST_137142,4
TEST_137143,4
TEST_137144,4
TEST_137145,4
TEST_137146,4
TEST_137147,4
TEST_137148,3
TEST_137149,3
TEST_137150,3
TEST_137151,3
TEST_137152,3
TEST_137153,3
TEST_137154,3
TEST_137155,2
TEST_137156,3
TEST_137157,3
TEST_137158,3
TEST_137159,3
TEST_137160,2
TEST_137161,3
TEST_137162,3
TEST_137163,3
TEST_137164,3
TEST_137165,3
TEST_137166,2
TEST_137167,3
TEST_137168,3
TEST_137169,2
TEST_137170,2
TEST_137171,2
TEST_137172,2
TEST_137173,2
TEST_137174,2
TEST_137175,2
TEST_137176,2
TEST_137177,2
TEST_137178,2
TEST_137179,2
TEST_137180,2
TEST_137181,2
TEST_137182,2
TEST_137183,2
TEST_137184,2
TEST_137185,2
TEST_137186,2
TEST_137187,2
TEST_137188,2
TEST_137189,2
TEST_137190,2
TEST_137191,2
TEST_137192,3
TEST_137193,2
TEST_137194,2
TEST_137195,2
TEST_137196,2
TEST_137197,2
TEST_137198,2
TEST_137199,2
TEST_137200,2
TEST_137201,2
TEST_137202,2
TEST_137203,2
TEST_137204,2
TEST_137205,2
TEST_137206,2
TEST_137207,2
TEST_137208,2
TEST_137209,2
TEST_137210,2
TEST_137211,2
TEST_137212,2
TEST_137213,2
TEST_137214,2
TEST_137215,2
TEST_137216,2
TEST_137217,2
TEST_137218,2
TEST_137219,2
TEST_137220,2
TEST_137221,2
TEST_137222,2
TEST_137223,2
TEST_137224,2
TEST_137225,2
TEST_137226,2
TEST_137227,2
TEST_137228,2
TEST_137229,2
TEST_137230,2
TEST_137231,2
TEST_137232,2
TEST_137233,2
TEST_137234,2
TEST_137235,2
TEST_137236,2
TEST_137237,2
TEST_137238,2
TEST_137239,2
TEST_137240,2
TEST_137241,2
TEST_137242,2
TEST_137243,2
TEST_137244,2
TEST_137245,2
TEST_137246,3
TEST_137247,2
TEST_137248,2
TEST_137249,2
TEST_137250,2
TEST_137251,2
TEST_137252,2
TEST_137253,2
TEST_137254,2
TEST_137255,2
TEST_137256,2
TEST_137257,3
TEST_137258,2
TEST_137259,2
TEST_137260,2
TEST_137261,2
TEST_137262,4
TEST_137263,4
TEST_137264,4
TEST_137265,4
TEST_137266,4
TEST_137267,3
TEST_137268,3
TEST_137269,3
TEST_137270,3
TEST_137271,3
TEST_137272,3
TEST_137273,3
TEST_137274,3
TEST_137275,3
TEST_137276,3
TEST_137277,3
TEST_137278,3
TEST_137279,3
TEST_137280,3
TEST_137281,3
TEST_137282,3
TEST_137283,3
TEST_137284,3
TEST_137285,3
TEST_137286,3
TEST_137287,3
TEST_137288,3
TEST_137289,3
TEST_137290,3
TEST_137291,3
TEST_137292,3
TEST_137293,3
TEST_137294,3
TEST_137295,3
TEST_137296,3
TEST_137297,3
TEST_137298,3
TEST_137299,3
TEST_137300,3
TEST_137301,3
TEST_137302,3
TEST_137303,3
TEST_137304,3
TEST_137305,3
TEST_137306,3
TEST_137307,4
TEST_137308,4
TEST_137309,3
TEST_137310,3
TEST_137311,3
TEST_137312,3
TEST_137313,3
TEST_137314,3
TEST_137315,3
TEST_137316,3
TEST_137317,3
TEST_137318,3
TEST_137319,3
TEST_137320,3
TEST_137321,3
TEST_137322,3
TEST_137323,3
TEST_137324,3
TEST_137325,3
TEST_137326,3
TEST_137327,3
TEST_137328,3
TEST_137329,3
TEST_137330,3
TEST_137331,3
TEST_137332,3
TEST_137333,3
TEST_137334,3
TEST_137335,3
TEST_137336,3
TEST_137337,3
TEST_137338,3
TEST_137339,3
TEST_137340,3
TEST_137341,3
TEST_137342,3
TEST_137343,3
TEST_137344,3
TEST_137345,3
TEST_137346,3
TEST_137347,4
TEST_137348,3
TEST_137349,3
TEST_137350,4
TEST_137351,5
TEST_137352,5
TEST_137353,5
TEST_137354,4
TEST_137355,4
TEST_137356,4
TEST_137357,4
TEST_137358,4
TEST_137359,6
TEST_137360,6
TEST_137361,6
TEST_137362,6
TEST_137363,6
TEST_137364,6
TEST_137365,6
TEST_137366,6
TEST_137367,6
TEST_137368,6
TEST_137369,6
TEST_137370,6
TEST_137371,6
TEST_137372,6
TEST_137373,4
TEST_137374,5
TEST_137375,5
TEST_137376,5
TEST_137377,5
TEST_137378,4
TEST_137379,4
TEST_137380,5
TEST_137381,5
TEST_137382,4
TEST_137383,4
TEST_137384,4
