,연도,일시,측정소,PM2.5
70889,4,05-04 17:00,정림동,0.06279464
70890,4,05-04 18:00,정림동,0.06634022
70891,4,05-04 19:00,정림동,0.066327624
70892,4,05-04 20:00,정림동,0.065253794
70893,4,05-04 21:00,정림동,0.0643392
70894,4,05-04 22:00,정림동,0.06240272
70895,4,05-04 23:00,정림동,0.06294635
70896,4,05-05 00:00,정림동,0.063961916
70897,4,05-05 01:00,정림동,0.067700654
70898,4,05-05 02:00,정림동,0.06851719
70899,4,05-05 03:00,정림동,0.067417644
70900,4,05-05 04:00,정림동,0.064423054
70901,4,05-05 05:00,정림동,0.062378112
70902,4,05-05 06:00,정림동,0.06223711
70903,4,05-05 07:00,정림동,0.061890576
70904,4,05-05 08:00,정림동,0.058515534
70905,4,05-05 09:00,정림동,0.059011396
70906,4,05-05 10:00,정림동,0.05957539
70907,4,05-05 11:00,정림동,0.05898073
70908,4,05-05 12:00,정림동,0.058611766
70909,4,05-05 13:00,정림동,0.05995289
70910,4,05-05 14:00,정림동,0.059063427
70911,4,05-05 15:00,정림동,0.058452677
70912,4,05-05 16:00,정림동,0.0584083
70913,4,05-05 17:00,정림동,0.06279464
70914,4,05-05 18:00,정림동,0.06634022
70915,4,05-05 19:00,정림동,0.066327624
70916,4,05-05 20:00,정림동,0.065253794
70917,4,05-05 21:00,정림동,0.0643392
70918,4,05-05 22:00,정림동,0.06240272
70919,4,05-05 23:00,정림동,0.06294635
70920,4,05-08 00:00,정림동,0.063961916
70921,4,05-08 01:00,정림동,0.067700654
70922,4,05-08 02:00,정림동,0.06851719
70923,4,05-08 03:00,정림동,0.067417644
70924,4,05-08 04:00,정림동,0.064423054
70925,4,05-08 05:00,정림동,0.062378112
70926,4,05-08 06:00,정림동,0.06223711
70927,4,05-08 07:00,정림동,0.061890576
70928,4,05-08 08:00,정림동,0.058515534
70929,4,05-08 09:00,정림동,0.059011396
70930,4,05-08 10:00,정림동,0.05957539
70931,4,05-08 11:00,정림동,0.05898073
70932,4,05-08 12:00,정림동,0.058611766
70933,4,05-08 13:00,정림동,0.05995289
70934,4,05-08 14:00,정림동,0.059063427
70935,4,05-08 15:00,정림동,0.058452677
70936,4,05-08 16:00,정림동,0.0584083
70937,4,05-08 17:00,정림동,0.06279464
70938,4,05-08 18:00,정림동,0.06634022
70939,4,05-08 19:00,정림동,0.066327624
70940,4,05-08 20:00,정림동,0.065253794
70941,4,05-08 21:00,정림동,0.0643392
70942,4,05-08 22:00,정림동,0.06240272
70943,4,05-08 23:00,정림동,0.06294635
70944,4,05-09 00:00,정림동,0.063961916
70945,4,05-09 01:00,정림동,0.067700654
70946,4,05-09 02:00,정림동,0.06851719
70947,4,05-09 03:00,정림동,0.067417644
70948,4,05-09 04:00,정림동,0.064423054
70949,4,05-09 05:00,정림동,0.062378112
70950,4,05-09 06:00,정림동,0.06223711
70951,4,05-09 07:00,정림동,0.061890576
70952,4,05-09 08:00,정림동,0.058515534
70953,4,05-09 09:00,정림동,0.059011396
70954,4,05-09 10:00,정림동,0.05957539
70955,4,05-09 11:00,정림동,0.05898073
70956,4,05-09 12:00,정림동,0.058611766
70957,4,05-09 13:00,정림동,0.05995289
70958,4,05-09 14:00,정림동,0.059063427
70959,4,05-09 15:00,정림동,0.058452677
70960,4,05-09 16:00,정림동,0.0584083
70961,4,05-09 17:00,정림동,0.06279464
70962,4,05-09 18:00,정림동,0.06634022
70963,4,05-09 19:00,정림동,0.066327624
70964,4,05-09 20:00,정림동,0.065253794
70965,4,05-09 21:00,정림동,0.0643392
70966,4,05-09 22:00,정림동,0.06240272
70967,4,05-09 23:00,정림동,0.06294635
70968,4,05-10 00:00,정림동,0.063961916
70969,4,05-10 01:00,정림동,0.067700654
70970,4,05-10 02:00,정림동,0.06851719
70971,4,05-10 03:00,정림동,0.067417644
70972,4,05-10 04:00,정림동,0.064423054
70973,4,05-10 05:00,정림동,0.062378112
70974,4,05-10 06:00,정림동,0.06223711
70975,4,05-10 07:00,정림동,0.061890576
70976,4,05-10 08:00,정림동,0.058515534
70977,4,05-10 09:00,정림동,0.059011396
70978,4,05-10 10:00,정림동,0.05957539
70979,4,05-10 11:00,정림동,0.05898073
70980,4,05-10 12:00,정림동,0.058611766
70981,4,05-10 13:00,정림동,0.05995289
70982,4,05-10 14:00,정림동,0.059063427
70983,4,05-10 15:00,정림동,0.058452677
70984,4,05-10 16:00,정림동,0.0584083
70985,4,05-10 17:00,정림동,0.06279464
70986,4,05-10 18:00,정림동,0.06634022
70987,4,05-10 19:00,정림동,0.066327624
70988,4,05-10 20:00,정림동,0.065253794
70989,4,05-10 21:00,정림동,0.0643392
70990,4,05-10 22:00,정림동,0.06240272
70991,4,05-10 23:00,정림동,0.06294635
70992,4,05-13 00:00,정림동,0.063961916
70993,4,05-13 01:00,정림동,0.067700654
70994,4,05-13 02:00,정림동,0.06851719
70995,4,05-13 03:00,정림동,0.067417644
70996,4,05-13 04:00,정림동,0.064423054
70997,4,05-13 05:00,정림동,0.062378112
70998,4,05-13 06:00,정림동,0.06223711
70999,4,05-13 07:00,정림동,0.061890576
71000,4,05-13 08:00,정림동,0.058515534
71001,4,05-13 09:00,정림동,0.059011396
71002,4,05-13 10:00,정림동,0.05957539
71003,4,05-13 11:00,정림동,0.05898073
71004,4,05-13 12:00,정림동,0.058611766
71005,4,05-13 13:00,정림동,0.05995289
71006,4,05-13 14:00,정림동,0.059063427
71007,4,05-13 15:00,정림동,0.058452677
71008,4,05-13 16:00,정림동,0.0584083
71009,4,05-13 17:00,정림동,0.06279464
71010,4,05-13 18:00,정림동,0.06634022
71011,4,05-13 19:00,정림동,0.066327624
71012,4,05-13 20:00,정림동,0.065253794
71013,4,05-13 21:00,정림동,0.0643392
71014,4,05-13 22:00,정림동,0.06240272
71015,4,05-13 23:00,정림동,0.06294635
71016,4,05-14 00:00,정림동,0.063961916
71017,4,05-14 01:00,정림동,0.067700654
71018,4,05-14 02:00,정림동,0.06851719
71019,4,05-14 03:00,정림동,0.067417644
71020,4,05-14 04:00,정림동,0.064423054
71021,4,05-14 05:00,정림동,0.062378112
71022,4,05-14 06:00,정림동,0.06223711
71023,4,05-14 07:00,정림동,0.061890576
71024,4,05-14 08:00,정림동,0.058515534
71025,4,05-14 09:00,정림동,0.059011396
71026,4,05-14 10:00,정림동,0.05957539
71027,4,05-14 11:00,정림동,0.05898073
71028,4,05-14 12:00,정림동,0.058611766
71029,4,05-14 13:00,정림동,0.05995289
71030,4,05-14 14:00,정림동,0.059063427
71031,4,05-14 15:00,정림동,0.058452677
71032,4,05-14 16:00,정림동,0.0584083
71033,4,05-14 17:00,정림동,0.06279464
71034,4,05-14 18:00,정림동,0.06634022
71035,4,05-14 19:00,정림동,0.066327624
71036,4,05-14 20:00,정림동,0.065253794
71037,4,05-14 21:00,정림동,0.0643392
71038,4,05-14 22:00,정림동,0.06240272
71039,4,05-14 23:00,정림동,0.06294635
71040,4,05-15 00:00,정림동,0.063961916
71041,4,05-15 01:00,정림동,0.067700654
71042,4,05-15 02:00,정림동,0.06851719
71043,4,05-15 03:00,정림동,0.067417644
71044,4,05-15 04:00,정림동,0.064423054
71045,4,05-15 05:00,정림동,0.062378112
71046,4,05-15 06:00,정림동,0.06223711
71047,4,05-15 07:00,정림동,0.061890576
71048,4,05-15 08:00,정림동,0.058515534
71049,4,05-15 09:00,정림동,0.059011396
71050,4,05-15 10:00,정림동,0.05957539
71051,4,05-15 11:00,정림동,0.05898073
71052,4,05-15 12:00,정림동,0.058611766
71053,4,05-15 13:00,정림동,0.05995289
71054,4,05-15 14:00,정림동,0.059063427
71055,4,05-15 15:00,정림동,0.058452677
71056,4,05-15 16:00,정림동,0.0584083
71057,4,05-15 17:00,정림동,0.06279464
71058,4,05-15 18:00,정림동,0.06634022
71059,4,05-15 19:00,정림동,0.066327624
71060,4,05-15 20:00,정림동,0.065253794
71061,4,05-15 21:00,정림동,0.0643392
71062,4,05-15 22:00,정림동,0.06240272
71063,4,05-15 23:00,정림동,0.06294635
71064,4,05-18 00:00,정림동,0.063961916
71065,4,05-18 01:00,정림동,0.067700654
71066,4,05-18 02:00,정림동,0.06851719
71067,4,05-18 03:00,정림동,0.067417644
71068,4,05-18 04:00,정림동,0.064423054
71069,4,05-18 05:00,정림동,0.062378112
71070,4,05-18 06:00,정림동,0.06223711
71071,4,05-18 07:00,정림동,0.061890576
71072,4,05-18 08:00,정림동,0.058515534
71073,4,05-18 09:00,정림동,0.059011396
71074,4,05-18 10:00,정림동,0.05957539
71075,4,05-18 11:00,정림동,0.05898073
71076,4,05-18 12:00,정림동,0.058611766
71077,4,05-18 13:00,정림동,0.05995289
71078,4,05-18 14:00,정림동,0.059063427
71079,4,05-18 15:00,정림동,0.058452677
71080,4,05-18 16:00,정림동,0.0584083
71081,4,05-18 17:00,정림동,0.06279464
71082,4,05-18 18:00,정림동,0.06634022
71083,4,05-18 19:00,정림동,0.066327624
71084,4,05-18 20:00,정림동,0.065253794
71085,4,05-18 21:00,정림동,0.0643392
71086,4,05-18 22:00,정림동,0.06240272
71087,4,05-18 23:00,정림동,0.06294635
71088,4,05-19 00:00,정림동,0.063961916
71089,4,05-19 01:00,정림동,0.067700654
71090,4,05-19 02:00,정림동,0.06851719
71091,4,05-19 03:00,정림동,0.067417644
71092,4,05-19 04:00,정림동,0.064423054
71093,4,05-19 05:00,정림동,0.062378112
71094,4,05-19 06:00,정림동,0.06223711
71095,4,05-19 07:00,정림동,0.061890576
71096,4,05-19 08:00,정림동,0.058515534
71097,4,05-19 09:00,정림동,0.059011396
71098,4,05-19 10:00,정림동,0.05957539
71099,4,05-19 11:00,정림동,0.05898073
71100,4,05-19 12:00,정림동,0.058611766
71101,4,05-19 13:00,정림동,0.05995289
71102,4,05-19 14:00,정림동,0.059063427
71103,4,05-19 15:00,정림동,0.058452677
71104,4,05-19 16:00,정림동,0.0584083
71105,4,05-19 17:00,정림동,0.06279464
71106,4,05-19 18:00,정림동,0.06634022
71107,4,05-19 19:00,정림동,0.066327624
71108,4,05-19 20:00,정림동,0.065253794
71109,4,05-19 21:00,정림동,0.0643392
71110,4,05-19 22:00,정림동,0.06240272
71111,4,05-19 23:00,정림동,0.06294635
71112,4,05-20 00:00,정림동,0.063961916
71113,4,05-20 01:00,정림동,0.067700654
71114,4,05-20 02:00,정림동,0.06851719
71115,4,05-20 03:00,정림동,0.067417644
71116,4,05-20 04:00,정림동,0.064423054
71117,4,05-20 05:00,정림동,0.062378112
71118,4,05-20 06:00,정림동,0.06223711
71119,4,05-20 07:00,정림동,0.061890576
71120,4,05-20 08:00,정림동,0.058515534
71121,4,05-20 09:00,정림동,0.059011396
71122,4,05-20 10:00,정림동,0.05957539
71123,4,05-20 11:00,정림동,0.05898073
71124,4,05-20 12:00,정림동,0.058611766
71125,4,05-20 13:00,정림동,0.05995289
71126,4,05-20 14:00,정림동,0.059063427
71127,4,05-20 15:00,정림동,0.058452677
71128,4,05-20 16:00,정림동,0.0584083
71129,4,05-20 17:00,정림동,0.06279464
71130,4,05-20 18:00,정림동,0.06634022
71131,4,05-20 19:00,정림동,0.066327624
71132,4,05-20 20:00,정림동,0.065253794
71133,4,05-20 21:00,정림동,0.0643392
71134,4,05-20 22:00,정림동,0.06240272
71135,4,05-20 23:00,정림동,0.06294635
71136,4,05-23 00:00,정림동,0.063961916
71137,4,05-23 01:00,정림동,0.067700654
71138,4,05-23 02:00,정림동,0.06851719
71139,4,05-23 03:00,정림동,0.067417644
71140,4,05-23 04:00,정림동,0.064423054
71141,4,05-23 05:00,정림동,0.062378112
71142,4,05-23 06:00,정림동,0.06223711
71143,4,05-23 07:00,정림동,0.061890576
71144,4,05-23 08:00,정림동,0.058515534
71145,4,05-23 09:00,정림동,0.059011396
71146,4,05-23 10:00,정림동,0.05957539
71147,4,05-23 11:00,정림동,0.05898073
71148,4,05-23 12:00,정림동,0.058611766
71149,4,05-23 13:00,정림동,0.05995289
71150,4,05-23 14:00,정림동,0.059063427
71151,4,05-23 15:00,정림동,0.058452677
71152,4,05-23 16:00,정림동,0.0584083
71153,4,05-23 17:00,정림동,0.06279464
71154,4,05-23 18:00,정림동,0.06634022
71155,4,05-23 19:00,정림동,0.066327624
71156,4,05-23 20:00,정림동,0.065253794
71157,4,05-23 21:00,정림동,0.0643392
71158,4,05-23 22:00,정림동,0.06240272
71159,4,05-23 23:00,정림동,0.06294635
71160,4,05-24 00:00,정림동,0.063961916
71161,4,05-24 01:00,정림동,0.067700654
71162,4,05-24 02:00,정림동,0.06851719
71163,4,05-24 03:00,정림동,0.067417644
71164,4,05-24 04:00,정림동,0.064423054
71165,4,05-24 05:00,정림동,0.062378112
71166,4,05-24 06:00,정림동,0.06223711
71167,4,05-24 07:00,정림동,0.061890576
71168,4,05-24 08:00,정림동,0.058515534
71169,4,05-24 09:00,정림동,0.059011396
71170,4,05-24 10:00,정림동,0.05957539
71171,4,05-24 11:00,정림동,0.05898073
71172,4,05-24 12:00,정림동,0.058611766
71173,4,05-24 13:00,정림동,0.05995289
71174,4,05-24 14:00,정림동,0.059063427
71175,4,05-24 15:00,정림동,0.058452677
71176,4,05-24 16:00,정림동,0.0584083
71177,4,05-24 17:00,정림동,0.06279464
71178,4,05-24 18:00,정림동,0.06634022
71179,4,05-24 19:00,정림동,0.066327624
71180,4,05-24 20:00,정림동,0.065253794
71181,4,05-24 21:00,정림동,0.0643392
71182,4,05-24 22:00,정림동,0.06240272
71183,4,05-24 23:00,정림동,0.06294635
71184,4,05-25 00:00,정림동,0.063961916
71185,4,05-25 01:00,정림동,0.067700654
71186,4,05-25 02:00,정림동,0.06851719
71187,4,05-25 03:00,정림동,0.067417644
71188,4,05-25 04:00,정림동,0.064423054
71189,4,05-25 05:00,정림동,0.062378112
71190,4,05-25 06:00,정림동,0.06223711
71191,4,05-25 07:00,정림동,0.061890576
71192,4,05-25 08:00,정림동,0.058515534
71193,4,05-25 09:00,정림동,0.059011396
71194,4,05-25 10:00,정림동,0.05957539
71195,4,05-25 11:00,정림동,0.05898073
71196,4,05-25 12:00,정림동,0.058611766
71197,4,05-25 13:00,정림동,0.05995289
71198,4,05-25 14:00,정림동,0.059063427
71199,4,05-25 15:00,정림동,0.058452677
71200,4,05-25 16:00,정림동,0.0584083
71201,4,05-25 17:00,정림동,0.06279464
71202,4,05-25 18:00,정림동,0.06634022
71203,4,05-25 19:00,정림동,0.066327624
71204,4,05-25 20:00,정림동,0.065253794
71205,4,05-25 21:00,정림동,0.0643392
71206,4,05-25 22:00,정림동,0.06240272
71207,4,05-25 23:00,정림동,0.06294635
71208,4,05-28 00:00,정림동,0.063961916
71209,4,05-28 01:00,정림동,0.067700654
71210,4,05-28 02:00,정림동,0.06851719
71211,4,05-28 03:00,정림동,0.067417644
71212,4,05-28 04:00,정림동,0.064423054
71213,4,05-28 05:00,정림동,0.062378112
71214,4,05-28 06:00,정림동,0.06223711
71215,4,05-28 07:00,정림동,0.061890576
71216,4,05-28 08:00,정림동,0.058515534
71217,4,05-28 09:00,정림동,0.059011396
71218,4,05-28 10:00,정림동,0.05957539
71219,4,05-28 11:00,정림동,0.05898073
71220,4,05-28 12:00,정림동,0.058611766
71221,4,05-28 13:00,정림동,0.05995289
71222,4,05-28 14:00,정림동,0.059063427
71223,4,05-28 15:00,정림동,0.058452677
71224,4,05-28 16:00,정림동,0.0584083
71225,4,05-28 17:00,정림동,0.06279464
71226,4,05-28 18:00,정림동,0.06634022
71227,4,05-28 19:00,정림동,0.066327624
71228,4,05-28 20:00,정림동,0.065253794
71229,4,05-28 21:00,정림동,0.0643392
71230,4,05-28 22:00,정림동,0.06240272
71231,4,05-28 23:00,정림동,0.06294635
71232,4,05-29 00:00,정림동,0.063961916
71233,4,05-29 01:00,정림동,0.067700654
71234,4,05-29 02:00,정림동,0.06851719
71235,4,05-29 03:00,정림동,0.067417644
71236,4,05-29 04:00,정림동,0.064423054
71237,4,05-29 05:00,정림동,0.062378112
71238,4,05-29 06:00,정림동,0.06223711
71239,4,05-29 07:00,정림동,0.061890576
71240,4,05-29 08:00,정림동,0.058515534
71241,4,05-29 09:00,정림동,0.059011396
71242,4,05-29 10:00,정림동,0.05957539
71243,4,05-29 11:00,정림동,0.05898073
71244,4,05-29 12:00,정림동,0.058611766
71245,4,05-29 13:00,정림동,0.05995289
71246,4,05-29 14:00,정림동,0.059063427
71247,4,05-29 15:00,정림동,0.058452677
71248,4,05-29 16:00,정림동,0.0584083
71249,4,05-29 17:00,정림동,0.06279464
71250,4,05-29 18:00,정림동,0.06634022
71251,4,05-29 19:00,정림동,0.066327624
71252,4,05-29 20:00,정림동,0.065253794
71253,4,05-29 21:00,정림동,0.0643392
71254,4,05-29 22:00,정림동,0.06240272
71255,4,05-29 23:00,정림동,0.06294635
71256,4,05-30 00:00,정림동,0.063961916
71257,4,05-30 01:00,정림동,0.067700654
71258,4,05-30 02:00,정림동,0.06851719
71259,4,05-30 03:00,정림동,0.067417644
71260,4,05-30 04:00,정림동,0.064423054
71261,4,05-30 05:00,정림동,0.062378112
71262,4,05-30 06:00,정림동,0.06223711
71263,4,05-30 07:00,정림동,0.061890576
71264,4,05-30 08:00,정림동,0.058515534
71265,4,05-30 09:00,정림동,0.059011396
71266,4,05-30 10:00,정림동,0.05957539
71267,4,05-30 11:00,정림동,0.05898073
71268,4,05-30 12:00,정림동,0.058611766
71269,4,05-30 13:00,정림동,0.05995289
71270,4,05-30 14:00,정림동,0.059063427
71271,4,05-30 15:00,정림동,0.058452677
71272,4,05-30 16:00,정림동,0.0584083
71273,4,05-30 17:00,정림동,0.06279464
71274,4,05-30 18:00,정림동,0.06634022
71275,4,05-30 19:00,정림동,0.066327624
71276,4,05-30 20:00,정림동,0.065253794
71277,4,05-30 21:00,정림동,0.0643392
71278,4,05-30 22:00,정림동,0.06240272
71279,4,05-30 23:00,정림동,0.06294635
71280,4,06-02 00:00,정림동,0.04925715
71281,4,06-02 01:00,정림동,0.053467516
71282,4,06-02 02:00,정림동,0.053991783
71283,4,06-02 03:00,정림동,0.052864935
71284,4,06-02 04:00,정림동,0.049720407
71285,4,06-02 05:00,정림동,0.047975175
71286,4,06-02 06:00,정림동,0.04838313
71287,4,06-02 07:00,정림동,0.05032611
71288,4,06-02 08:00,정림동,0.049394857
71289,4,06-02 09:00,정림동,0.05163976
71290,4,06-02 10:00,정림동,0.053433344
71291,4,06-02 11:00,정림동,0.053411864
71292,4,06-02 12:00,정림동,0.052763812
71293,4,06-02 13:00,정림동,0.053234827
71294,4,06-02 14:00,정림동,0.051844314
71295,4,06-02 15:00,정림동,0.05013093
71296,4,06-02 16:00,정림동,0.048887033
71297,4,06-02 17:00,정림동,0.051810905
71298,4,06-02 18:00,정림동,0.05425009
71299,4,06-02 19:00,정림동,0.05386451
71300,4,06-02 20:00,정림동,0.052492086
71301,4,06-02 21:00,정림동,0.051012643
71302,4,06-02 22:00,정림동,0.048592012
71303,4,06-02 23:00,정림동,0.04897239
71304,4,06-03 00:00,정림동,0.04925715
71305,4,06-03 01:00,정림동,0.053467516
71306,4,06-03 02:00,정림동,0.053991783
71307,4,06-03 03:00,정림동,0.052864935
71308,4,06-03 04:00,정림동,0.049720407
71309,4,06-03 05:00,정림동,0.047975175
71310,4,06-03 06:00,정림동,0.04838313
71311,4,06-03 07:00,정림동,0.05032611
71312,4,06-03 08:00,정림동,0.049394857
71313,4,06-03 09:00,정림동,0.05163976
71314,4,06-03 10:00,정림동,0.053433344
71315,4,06-03 11:00,정림동,0.053411864
71316,4,06-03 12:00,정림동,0.052763812
71317,4,06-03 13:00,정림동,0.053234827
71318,4,06-03 14:00,정림동,0.051844314
71319,4,06-03 15:00,정림동,0.05013093
71320,4,06-03 16:00,정림동,0.048887033
71321,4,06-03 17:00,정림동,0.051810905
71322,4,06-03 18:00,정림동,0.05425009
71323,4,06-03 19:00,정림동,0.05386451
71324,4,06-03 20:00,정림동,0.052492086
71325,4,06-03 21:00,정림동,0.051012643
71326,4,06-03 22:00,정림동,0.048592012
71327,4,06-03 23:00,정림동,0.04897239
71328,4,06-04 00:00,정림동,0.04925715
71329,4,06-04 01:00,정림동,0.053467516
71330,4,06-04 02:00,정림동,0.053991783
71331,4,06-04 03:00,정림동,0.052864935
71332,4,06-04 04:00,정림동,0.049720407
71333,4,06-04 05:00,정림동,0.047975175
71334,4,06-04 06:00,정림동,0.04838313
71335,4,06-04 07:00,정림동,0.05032611
71336,4,06-04 08:00,정림동,0.049394857
71337,4,06-04 09:00,정림동,0.05163976
71338,4,06-04 10:00,정림동,0.053433344
71339,4,06-04 11:00,정림동,0.053411864
71340,4,06-04 12:00,정림동,0.052763812
71341,4,06-04 13:00,정림동,0.053234827
71342,4,06-04 14:00,정림동,0.051844314
71343,4,06-04 15:00,정림동,0.05013093
71344,4,06-04 16:00,정림동,0.048887033
71345,4,06-04 17:00,정림동,0.051810905
71346,4,06-04 18:00,정림동,0.05425009
71347,4,06-04 19:00,정림동,0.05386451
71348,4,06-04 20:00,정림동,0.052492086
71349,4,06-04 21:00,정림동,0.051012643
71350,4,06-04 22:00,정림동,0.048592012
71351,4,06-04 23:00,정림동,0.04897239
71352,4,06-07 00:00,정림동,0.04925715
71353,4,06-07 01:00,정림동,0.053467516
71354,4,06-07 02:00,정림동,0.053991783
71355,4,06-07 03:00,정림동,0.052864935
71356,4,06-07 04:00,정림동,0.049720407
71357,4,06-07 05:00,정림동,0.047975175
71358,4,06-07 06:00,정림동,0.04838313
71359,4,06-07 07:00,정림동,0.05032611
71360,4,06-07 08:00,정림동,0.049394857
71361,4,06-07 09:00,정림동,0.05163976
71362,4,06-07 10:00,정림동,0.053433344
71363,4,06-07 11:00,정림동,0.053411864
71364,4,06-07 12:00,정림동,0.052763812
71365,4,06-07 13:00,정림동,0.053234827
71366,4,06-07 14:00,정림동,0.051844314
71367,4,06-07 15:00,정림동,0.05013093
71368,4,06-07 16:00,정림동,0.048887033
71369,4,06-07 17:00,정림동,0.051810905
71370,4,06-07 18:00,정림동,0.05425009
71371,4,06-07 19:00,정림동,0.05386451
71372,4,06-07 20:00,정림동,0.052492086
71373,4,06-07 21:00,정림동,0.051012643
71374,4,06-07 22:00,정림동,0.048592012
71375,4,06-07 23:00,정림동,0.04897239
71376,4,06-08 00:00,정림동,0.04925715
71377,4,06-08 01:00,정림동,0.053467516
71378,4,06-08 02:00,정림동,0.053991783
71379,4,06-08 03:00,정림동,0.052864935
71380,4,06-08 04:00,정림동,0.049720407
71381,4,06-08 05:00,정림동,0.047975175
71382,4,06-08 06:00,정림동,0.04838313
71383,4,06-08 07:00,정림동,0.05032611
71384,4,06-08 08:00,정림동,0.049394857
71385,4,06-08 09:00,정림동,0.05163976
71386,4,06-08 10:00,정림동,0.053433344
71387,4,06-08 11:00,정림동,0.053411864
71388,4,06-08 12:00,정림동,0.052763812
71389,4,06-08 13:00,정림동,0.053234827
71390,4,06-08 14:00,정림동,0.051844314
71391,4,06-08 15:00,정림동,0.05013093
71392,4,06-08 16:00,정림동,0.048887033
71393,4,06-08 17:00,정림동,0.051810905
71394,4,06-08 18:00,정림동,0.05425009
71395,4,06-08 19:00,정림동,0.05386451
71396,4,06-08 20:00,정림동,0.052492086
71397,4,06-08 21:00,정림동,0.051012643
71398,4,06-08 22:00,정림동,0.048592012
71399,4,06-08 23:00,정림동,0.04897239
71400,4,06-09 00:00,정림동,0.04925715
71401,4,06-09 01:00,정림동,0.053467516
71402,4,06-09 02:00,정림동,0.053991783
71403,4,06-09 03:00,정림동,0.052864935
71404,4,06-09 04:00,정림동,0.049720407
71405,4,06-09 05:00,정림동,0.047975175
71406,4,06-09 06:00,정림동,0.04838313
71407,4,06-09 07:00,정림동,0.05032611
71408,4,06-09 08:00,정림동,0.049394857
71409,4,06-09 09:00,정림동,0.05163976
71410,4,06-09 10:00,정림동,0.053433344
71411,4,06-09 11:00,정림동,0.053411864
71412,4,06-09 12:00,정림동,0.052763812
71413,4,06-09 13:00,정림동,0.053234827
71414,4,06-09 14:00,정림동,0.051844314
71415,4,06-09 15:00,정림동,0.05013093
71416,4,06-09 16:00,정림동,0.048887033
71417,4,06-09 17:00,정림동,0.051810905
71418,4,06-09 18:00,정림동,0.05425009
71419,4,06-09 19:00,정림동,0.05386451
71420,4,06-09 20:00,정림동,0.052492086
71421,4,06-09 21:00,정림동,0.051012643
71422,4,06-09 22:00,정림동,0.048592012
71423,4,06-09 23:00,정림동,0.04897239
71424,4,06-12 00:00,정림동,0.04925715
71425,4,06-12 01:00,정림동,0.053467516
71426,4,06-12 02:00,정림동,0.053991783
71427,4,06-12 03:00,정림동,0.052864935
71428,4,06-12 04:00,정림동,0.049720407
71429,4,06-12 05:00,정림동,0.047975175
71430,4,06-12 06:00,정림동,0.04838313
71431,4,06-12 07:00,정림동,0.05032611
71432,4,06-12 08:00,정림동,0.049394857
71433,4,06-12 09:00,정림동,0.05163976
71434,4,06-12 10:00,정림동,0.053433344
71435,4,06-12 11:00,정림동,0.053411864
71436,4,06-12 12:00,정림동,0.052763812
71437,4,06-12 13:00,정림동,0.053234827
71438,4,06-12 14:00,정림동,0.051844314
71439,4,06-12 15:00,정림동,0.05013093
71440,4,06-12 16:00,정림동,0.048887033
71441,4,06-12 17:00,정림동,0.051810905
71442,4,06-12 18:00,정림동,0.05425009
71443,4,06-12 19:00,정림동,0.05386451
71444,4,06-12 20:00,정림동,0.052492086
71445,4,06-12 21:00,정림동,0.051012643
71446,4,06-12 22:00,정림동,0.048592012
71447,4,06-12 23:00,정림동,0.04897239
71448,4,06-13 00:00,정림동,0.04925715
71449,4,06-13 01:00,정림동,0.053467516
71450,4,06-13 02:00,정림동,0.053991783
71451,4,06-13 03:00,정림동,0.052864935
71452,4,06-13 04:00,정림동,0.049720407
71453,4,06-13 05:00,정림동,0.047975175
71454,4,06-13 06:00,정림동,0.04838313
71455,4,06-13 07:00,정림동,0.05032611
71456,4,06-13 08:00,정림동,0.049394857
71457,4,06-13 09:00,정림동,0.05163976
71458,4,06-13 10:00,정림동,0.053433344
71459,4,06-13 11:00,정림동,0.053411864
71460,4,06-13 12:00,정림동,0.052763812
71461,4,06-13 13:00,정림동,0.053234827
71462,4,06-13 14:00,정림동,0.051844314
71463,4,06-13 15:00,정림동,0.05013093
71464,4,06-13 16:00,정림동,0.048887033
71465,4,06-13 17:00,정림동,0.051810905
71466,4,06-13 18:00,정림동,0.05425009
71467,4,06-13 19:00,정림동,0.05386451
71468,4,06-13 20:00,정림동,0.052492086
71469,4,06-13 21:00,정림동,0.051012643
71470,4,06-13 22:00,정림동,0.048592012
71471,4,06-13 23:00,정림동,0.04897239
71472,4,06-14 00:00,정림동,0.04925715
71473,4,06-14 01:00,정림동,0.053467516
71474,4,06-14 02:00,정림동,0.053991783
71475,4,06-14 03:00,정림동,0.052864935
71476,4,06-14 04:00,정림동,0.049720407
71477,4,06-14 05:00,정림동,0.047975175
71478,4,06-14 06:00,정림동,0.04838313
71479,4,06-14 07:00,정림동,0.05032611
71480,4,06-14 08:00,정림동,0.049394857
71481,4,06-14 09:00,정림동,0.05163976
71482,4,06-14 10:00,정림동,0.053433344
71483,4,06-14 11:00,정림동,0.053411864
71484,4,06-14 12:00,정림동,0.052763812
71485,4,06-14 13:00,정림동,0.053234827
71486,4,06-14 14:00,정림동,0.051844314
71487,4,06-14 15:00,정림동,0.05013093
71488,4,06-14 16:00,정림동,0.048887033
71489,4,06-14 17:00,정림동,0.051810905
71490,4,06-14 18:00,정림동,0.05425009
71491,4,06-14 19:00,정림동,0.05386451
71492,4,06-14 20:00,정림동,0.052492086
71493,4,06-14 21:00,정림동,0.051012643
71494,4,06-14 22:00,정림동,0.048592012
71495,4,06-14 23:00,정림동,0.04897239
